FightID,Date,Country,Fighter_Name,DOB,Stance,Weight,Result,Method
8140,16/11/2019,Brazil,Sergio Moraes,23/07/1982,Orthodox,170,Loss,KO/TKO
8176,16/11/2019,Brazil,Eduardo Garagorri,28/05/1989,Orthodox,145,Loss,SUB
8176,16/11/2019,Brazil,Ricardo Ramos,1/08/1995,Orthodox,135,Win,SUB
8142,16/11/2019,Brazil,Bobby Green,9/09/1986,Orthodox,155,Loss,DEC
8142,16/11/2019,Brazil,Francisco Trinaldo,24/08/1978,Southpaw,155,Win,DEC
8173,16/11/2019,Brazil,Randy Brown,8/07/1990,Orthodox,170,Win,SUB
8173,16/11/2019,Brazil,Warlley Alves,4/01/1991,Orthodox,170,Loss,SUB
8174,16/11/2019,Brazil,Renan Barao,31/01/1987,Orthodox,145,Loss,DEC
8174,16/11/2019,Brazil,Douglas Silva de Andrade,22/06/1985,Orthodox,145,Win,DEC
8144,16/11/2019,Brazil,Isabela de Padua,4/09/1991,Orthodox,125,Loss,DEC
8144,16/11/2019,Brazil,Ariane Lipski,26/01/1994,Orthodox,125,Win,DEC
8145,16/11/2019,Brazil,Tracy Cortez,10/12/1993,Orthodox,135,Win,DEC
8145,16/11/2019,Brazil,Vanessa Melo,27/03/1988,Orthodox,135,Loss,DEC
8155,21/12/2019,South Korea,Chan Sung Jung,17/03/1987,Orthodox,145,Win,KO/TKO
8155,21/12/2019,South Korea,Frankie Edgar,16/10/1981,Orthodox,145,Loss,KO/TKO
8156,21/12/2019,South Korea,Aleksandar Rakic,6/02/1992,Orthodox,205,Loss,DEC
8156,21/12/2019,South Korea,Volkan Oezdemir,19/09/1989,Orthodox,205,Win,DEC
8193,21/12/2019,South Korea,Charles Jourdain,27/11/1995,Switch,155,Win,KO/TKO
8193,21/12/2019,South Korea,Dooho Choi,10/04/1991,Orthodox,145,Loss,KO/TKO
8199,21/12/2019,South Korea,Mike Rodriguez,28/11/1988,Southpaw,205,Loss,KO/TKO
8199,21/12/2019,South Korea,Da-Un Jung,7/12/1993,Orthodox,205,Win,KO/TKO
8195,21/12/2019,South Korea,Marc-Andre Barriault,18/02/1990,Orthodox,185,Loss,DEC
8195,21/12/2019,South Korea,Junyong Park,27/02/1991,Orthodox,185,Win,DEC
8213,21/12/2019,South Korea,Liu Pingyuan,13/02/1993,Orthodox,135,Loss,DEC
8213,21/12/2019,South Korea,Kyung Ho Kang,9/09/1987,Orthodox,135,Win,DEC
8211,21/12/2019,South Korea,Tanner Boser,2/08/1991,Orthodox,255,Loss,DEC
8211,21/12/2019,South Korea,Ciryl Gane,12/04/1990,Orthodox,245,Win,DEC
8212,21/12/2019,South Korea,Suman Mokhtarian,13/06/1992,Orthodox,145,Loss,DEC
8212,21/12/2019,South Korea,SeungWoo Choi,3/11/1992,Orthodox,145,Win,DEC
8207,21/12/2019,South Korea,Omar Morales,17/10/1985,Orthodox,155,Win,DEC
8207,21/12/2019,South Korea,Dong Hyun Ma,9/09/1988,Orthodox,155,Loss,DEC
8157,21/12/2019,South Korea,Matt Schnell,15/01/1990,Orthodox,125,Loss,KO/TKO
8157,21/12/2019,South Korea,Alexandre Pantoja,16/04/1990,Orthodox,125,Win,KO/TKO
8206,21/12/2019,South Korea,Said Nurmagomedov,5/04/1992,Orthodox,135,Loss,DEC
8206,21/12/2019,South Korea,Raoni Barcelos,1/05/1987,Orthodox,135,Win,DEC
8221,21/12/2019,South Korea,Amanda Lemos,22/05/1987,Southpaw,135,Win,SUB
8221,21/12/2019,South Korea,Miranda Granger,13/04/1992,Orthodox,125,Loss,SUB
8208,21/12/2019,South Korea,Ryan Benoit,25/08/1989,Orthodox,125,Loss,DEC
8208,21/12/2019,South Korea,Heili Alateng,14/12/1991,Orthodox,135,Win,DEC
8214,25/01/2020,USA,Junior Dos Santos,30/01/1984,Orthodox,238,Loss,KO/TKO
8214,25/01/2020,USA,Curtis Blaydes,18/02/1991,Orthodox,265,Win,KO/TKO
8248,25/01/2020,USA,Michael Chiesa,7/12/1987,Southpaw,170,Win,DEC
8248,25/01/2020,USA,Rafael Dos Anjos,26/10/1984,Southpaw,170,Loss,DEC
8223,25/01/2020,USA,Alex Perez,21/03/1992,Orthodox,125,Win,SUB
8223,25/01/2020,USA,Jordan Espinosa,8/11/1989,Orthodox,125,Loss,SUB
8237,25/01/2020,USA,Angela Hill,12/01/1985,Orthodox,115,Win,KO/TKO
8237,25/01/2020,USA,Hannah Cifers,26/06/1992,Orthodox,115,Loss,KO/TKO
8218,25/01/2020,USA,Darko Stosic,9/02/1992,Orthodox,205,Loss,DEC
8218,25/01/2020,USA,Jamahal Hill,19/05/1991,Southpaw,205,Win,DEC
8217,25/01/2020,USA,Dequan Townsend,11/05/1986,Orthodox,205,Loss,DEC
8217,25/01/2020,USA,Bevon Lewis,5/05/1991,Orthodox,185,Win,DEC
8232,25/01/2020,USA,Nik Lentz,13/08/1984,Orthodox,155,Loss,DEC
8232,25/01/2020,USA,Arnold Allen,22/01/1994,Southpaw,145,Win,DEC
8216,25/01/2020,USA,Lucie Pudilova,13/06/1994,Orthodox,125,Loss,DEC
8216,25/01/2020,USA,Justine Kish,13/04/1988,Orthodox,125,Win,DEC
8219,25/01/2020,USA,Felipe Colares,31/03/1994,Orthodox,135,Loss,DEC
8219,25/01/2020,USA,Montel Jackson,24/04/1992,Southpaw,135,Win,DEC
8224,25/01/2020,USA,Lina Lansberg,13/03/1982,Orthodox,135,Loss,DEC
8224,25/01/2020,USA,Sara McMann,24/09/1980,Orthodox,135,Win,DEC
8222,25/01/2020,USA,Tony Gravely,28/09/1991,Orthodox,135,Loss,SUB
8222,25/01/2020,USA,Brett Johns,21/02/1992,Orthodox,135,Win,SUB
8220,25/01/2020,USA,Nate Landwehr,6/06/1988,Orthodox,145,Loss,KO/TKO
8220,25/01/2020,USA,Herbert Burns,2/02/1988,Orthodox,145,Win,KO/TKO
8233,22/02/2020,New Zealand,Dan Hooker,13/02/1990,Switch,155,Win,DEC
8233,22/02/2020,New Zealand,Paul Felder,25/04/1984,Orthodox,155,Loss,DEC
8245,22/02/2020,New Zealand,Michal Oleksiejczuk,22/02/1995,Southpaw,205,Loss,SUB
8245,22/02/2020,New Zealand,Jimmy Crute,4/03/1996,Orthodox,205,Win,SUB
8246,22/02/2020,New Zealand,Xiaonan Yan,16/06/1989,Orthodox,115,Win,DEC
8246,22/02/2020,New Zealand,Karolina Kowalkiewicz,15/10/1985,Orthodox,115,Loss,DEC
8236,22/02/2020,New Zealand,Marcos Rogerio de Lima,25/06/1985,Orthodox,253,Win,KO/TKO
8236,22/02/2020,New Zealand,Ben Sosoli,10/12/1989,Southpaw,265,Loss,KO/TKO
8244,22/02/2020,New Zealand,Magomed Mustafaev,2/08/1988,Orthodox,155,Loss,DEC
8244,22/02/2020,New Zealand,Brad Riddell,30/09/1991,Orthodox,155,Win,DEC
8294,22/02/2020,New Zealand,Zubaira Tukhugov,15/01/1991,Orthodox,145,Win,KO/TKO
8294,22/02/2020,New Zealand,Kevin Aguilar,7/09/1988,Orthodox,145,Loss,KO/TKO
8295,22/02/2020,New Zealand,Josh Culibao,24/05/1994,Orthodox,155,Loss,KO/TKO
8295,22/02/2020,New Zealand,Jalin Turner,18/05/1995,Southpaw,155,Win,KO/TKO
8234,22/02/2020,New Zealand,Emil Meek,20/08/1988,Switch,170,Loss,DEC
8234,22/02/2020,New Zealand,Jake Matthews,19/08/1994,Orthodox,170,Win,DEC
8282,22/02/2020,New Zealand,Kenan Song,10/03/1990,Orthodox,170,Win,KO/TKO
8282,22/02/2020,New Zealand,Callan Potter,9/06/1984,Orthodox,170,Loss,KO/TKO
8284,22/02/2020,New Zealand,Tyson Nam,6/10/1983,Orthodox,125,Loss,DEC
8284,22/02/2020,New Zealand,Kai Kara-France,26/03/1993,Orthodox,125,Win,DEC
8313,22/02/2020,New Zealand,Angela Hill,12/01/1985,Orthodox,115,Win,DEC
8313,22/02/2020,New Zealand,Loma Lookboonmee,18/01/1996,Orthodox,115,Loss,DEC
8283,22/02/2020,New Zealand,Shana Dobson,30/03/1989,,125,Loss,KO/TKO
8283,22/02/2020,New Zealand,Priscila Cachoeira,19/08/1988,Orthodox,125,Win,KO/TKO
8226,8/02/2020,USA,Dominick Reyes,26/12/1989,Southpaw,205,Loss,DEC
8226,8/02/2020,USA,Jon Jones,19/07/1987,Orthodox,205,Win,DEC
8227,8/02/2020,USA,Katlyn Chookagian,28/12/1988,Orthodox,125,Loss,KO/TKO
8227,8/02/2020,USA,Valentina Shevchenko,7/03/1988,Southpaw,125,Win,KO/TKO
8230,8/02/2020,USA,Justin Tafa,13/12/1993,Southpaw,264,Win,KO/TKO
8230,8/02/2020,USA,Juan Adams,16/01/1992,Orthodox,265,Loss,KO/TKO
8231,8/02/2020,USA,Dan Ige,6/08/1991,Orthodox,145,Win,DEC
8231,8/02/2020,USA,Mirsad Bektic,16/02/1991,Orthodox,145,Loss,DEC
8228,8/02/2020,USA,Ilir Latifi,28/07/1983,Orthodox,205,Loss,DEC
8228,8/02/2020,USA,Derrick Lewis,7/02/1985,Orthodox,260,Win,DEC
8292,8/02/2020,USA,James Krause,4/06/1986,Orthodox,170,Loss,DEC
8292,8/02/2020,USA,Trevin Giles,6/08/1992,Orthodox,185,Win,DEC
8229,8/02/2020,USA,Andrea Lee,11/02/1989,Orthodox,125,Loss,DEC
8229,8/02/2020,USA,Lauren Murphy,27/07/1983,Orthodox,125,Win,DEC
8315,8/02/2020,USA,Khaos Williams,30/03/1994,Orthodox,170,Win,KO/TKO
8315,8/02/2020,USA,Alex Morono,16/08/1990,Orthodox,170,Loss,KO/TKO
8316,8/02/2020,USA,Mario Bautista,1/07/1993,Switch,135,Win,KO/TKO
8316,8/02/2020,USA,Miles Johns,30/03/1994,Orthodox,135,Loss,KO/TKO
8317,8/02/2020,USA,Journey Newson,7/03/1989,Orthodox,135,Win,KO/TKO
8317,8/02/2020,USA,Domingo Pilarte,5/01/1990,Southpaw,135,Loss,KO/TKO
8324,8/02/2020,USA,Jonathan Martinez,20/04/1994,Southpaw,135,Loss,DEC
8324,8/02/2020,USA,Andre Ewell,21/01/1988,Southpaw,135,Win,DEC
8358,8/02/2020,USA,Youssef Zalal,4/09/1996,Switch,145,Win,DEC
8358,8/02/2020,USA,Austin Lingo,10/07/1994,Orthodox,145,Loss,DEC
8238,15/02/2020,USA,Jan Blachowicz,24/02/1983,Orthodox,205,Win,KO/TKO
8238,15/02/2020,USA,Corey Anderson,22/09/1989,Orthodox,205,Loss,KO/TKO
8243,15/02/2020,USA,Michel Pereira,6/10/1993,Orthodox,170,,
8243,15/02/2020,USA,Diego Sanchez,31/12/1981,Southpaw,170,,
8241,15/02/2020,USA,Mara Romero Borella,3/06/1986,Orthodox,125,Loss,DEC
8241,15/02/2020,USA,Montana De La Rosa,14/02/1995,,125,Win,DEC
8311,15/02/2020,USA,Kazula Vargas,15/08/1985,Southpaw,155,,
8311,15/02/2020,USA,Brok Weaver,5/12/1991,Southpaw,170,,
8242,15/02/2020,USA,Ray Borg,4/08/1993,Orthodox,135,Win,DEC
8242,15/02/2020,USA,Rogerio Bontorin,25/04/1992,Orthodox,125,Loss,DEC
8293,15/02/2020,USA,Yancy Medeiros,7/09/1987,Orthodox,155,Loss,DEC
8293,15/02/2020,USA,Lando Vannata,14/03/1992,Orthodox,155,Win,DEC
8343,15/02/2020,USA,Daniel Rodriguez,31/12/1986,Southpaw,170,Win,SUB
8343,15/02/2020,USA,Tim Means,20/02/1984,Orthodox,170,Loss,SUB
8263,15/02/2020,USA,Nathaniel Wood,8/05/1993,Orthodox,135,Loss,KO/TKO
8263,15/02/2020,USA,John Dodson,26/09/1984,Orthodox,135,Win,KO/TKO
8318,15/02/2020,USA,Scott Holtzman,30/09/1983,Orthodox,155,Win,DEC
8318,15/02/2020,USA,Jim Miller,30/08/1983,Southpaw,155,Loss,DEC
8239,15/02/2020,USA,Dequan Townsend,11/05/1986,Orthodox,205,Loss,DEC
8239,15/02/2020,USA,Devin Clark,12/04/1990,Orthodox,205,Win,DEC
8319,15/02/2020,USA,Merab Dvalishvili,10/01/1991,Orthodox,135,Win,DEC
8319,15/02/2020,USA,Casey Kenney,20/03/1991,Southpaw,135,Loss,DEC
8240,15/02/2020,USA,Shanna Young,20/02/1991,Orthodox,135,Loss,DEC
8240,15/02/2020,USA,Macy Chiasson,27/07/1991,,135,Win,DEC
8260,15/02/2020,USA,Raulian Paiva,17/10/1995,Orthodox,125,Win,KO/TKO
8260,15/02/2020,USA,Mark De La Rosa,31/08/1994,Orthodox,135,Loss,KO/TKO
8279,29/02/2020,USA,Deiveson Figueiredo,18/12/1987,Orthodox,125,Win,KO/TKO
8279,29/02/2020,USA,Joseph Benavidez,31/07/1984,Southpaw,125,Loss,KO/TKO
8267,29/02/2020,USA,Zarah Fairn,12/12/1986,Orthodox,145,Loss,KO/TKO
8267,29/02/2020,USA,Felicia Spencer,29/11/1990,Orthodox,145,Win,KO/TKO
8303,29/02/2020,USA,Magomed Ankalaev,2/06/1992,Orthodox,205,Win,KO/TKO
8303,29/02/2020,USA,Ion Cutelaba,14/12/1993,Southpaw,205,Loss,KO/TKO
8264,29/02/2020,USA,Norma Dumont,1/10/1990,Orthodox,135,Loss,KO/TKO
8264,29/02/2020,USA,Megan Anderson,11/02/1990,Orthodox,145,Win,KO/TKO
8331,29/02/2020,USA,Darrick Minner,28/04/1990,Orthodox,145,Loss,SUB
8331,29/02/2020,USA,Grant Dawson,20/02/1994,Switch,145,Win,SUB
8268,29/02/2020,USA,Kyler Phillips,12/06/1995,Orthodox,135,Win,DEC
8268,29/02/2020,USA,Gabriel Silva,26/08/1994,Orthodox,135,Loss,DEC
8266,29/02/2020,USA,Tom Breese,26/09/1991,Southpaw,185,Loss,KO/TKO
8266,29/02/2020,USA,Brendan Allen,28/12/1995,Orthodox,185,Win,KO/TKO
8304,29/02/2020,USA,Serghei Spivac,24/01/1995,Orthodox,260,Loss,DEC
8304,29/02/2020,USA,Marcin Tybura,9/11/1985,Orthodox,249,Win,DEC
8320,29/02/2020,USA,Steve Garcia,22/05/1992,Southpaw,155,Loss,DEC
8320,29/02/2020,USA,Luis Pena,5/07/1993,Southpaw,155,Win,DEC
8280,29/02/2020,USA,TJ Brown,22/05/1990,Switch,145,Loss,SUB
8280,29/02/2020,USA,Jordan Griffin,28/02/1990,Southpaw,145,Win,SUB
8281,29/02/2020,USA,Spike Carlyle,6/05/1993,Switch,145,Win,KO/TKO
8281,29/02/2020,USA,Aalon Cruz,20/09/1989,Switch,145,Loss,KO/TKO
8308,29/02/2020,USA,Ismail Naurdiev,18/08/1996,Orthodox,170,Loss,DEC
8308,29/02/2020,USA,Sean Brady,23/11/1992,Orthodox,170,Win,DEC
8247,18/01/2020,USA,Donald Cerrone,29/03/1983,Orthodox,155,Loss,KO/TKO
8247,18/01/2020,USA,Conor McGregor,14/07/1988,Southpaw,155,Win,KO/TKO
8257,18/01/2020,USA,Raquel Pennington,5/09/1988,Orthodox,135,Loss,DEC
8257,18/01/2020,USA,Holly Holm,17/10/1981,Southpaw,135,Win,DEC
8273,18/01/2020,USA,Maurice Greene,5/07/1986,,258,Loss,SUB
8273,18/01/2020,USA,Aleksei Oleinik,20/06/1977,Orthodox,240,Win,SUB
8278,18/01/2020,USA,Ode Osbourne,9/01/1992,Southpaw,135,Loss,SUB
8278,18/01/2020,USA,Brian Kelleher,19/08/1986,Switch,135,Win,SUB
8255,18/01/2020,USA,Diego Ferreira,18/01/1985,Orthodox,155,Win,SUB
8255,18/01/2020,USA,Anthony Pettis,27/01/1987,Orthodox,155,Loss,SUB
8271,18/01/2020,USA,Maycee Barber,18/05/1998,Switch,125,Loss,DEC
8271,18/01/2020,USA,Roxanne Modafferi,24/09/1982,,125,Win,DEC
8258,18/01/2020,USA,Sodiq Yusuff,19/05/1993,Orthodox,145,Win,DEC
8258,18/01/2020,USA,Andre Fili,25/06/1990,Orthodox,145,Loss,DEC
8277,18/01/2020,USA,Askar Askarov,9/10/1992,Orthodox,125,Win,DEC
8277,18/01/2020,USA,Tim Elliott,24/12/1986,Southpaw,135,Loss,DEC
8272,18/01/2020,USA,Nasrat Haqparast,22/08/1995,Southpaw,155,Loss,KO/TKO
8272,18/01/2020,USA,Drew Dober,19/10/1988,Southpaw,155,Win,KO/TKO
8274,18/01/2020,USA,Justin Ledet,28/09/1988,Orthodox,205,Loss,DEC
8274,18/01/2020,USA,Aleksa Camur,25/09/1995,Orthodox,205,Win,DEC
8276,18/01/2020,USA,JJ Aldrich,29/09/1992,Southpaw,125,Loss,DEC
8276,18/01/2020,USA,Sabina Mazo,25/03/1997,Orthodox,125,Win,DEC
8330,7/03/2020,USA,Yoel Romero,30/04/1977,Southpaw,185,Loss,DEC
8330,7/03/2020,USA,Israel Adesanya,22/07/1989,Switch,185,Win,DEC
8249,7/03/2020,USA,Joanna Jedrzejczyk,18/08/1987,Orthodox,115,Loss,DEC
8249,7/03/2020,USA,Weili Zhang,13/08/1989,Switch,115,Win,DEC
8333,7/03/2020,USA,Drakkar Klose,9/03/1988,Orthodox,155,Loss,KO/TKO
8333,7/03/2020,USA,Beneil Dariush,6/05/1989,Southpaw,155,Win,KO/TKO
8309,7/03/2020,USA,Jingliang Li,20/03/1988,Orthodox,170,Loss,DEC
8309,7/03/2020,USA,Neil Magny,3/08/1987,Orthodox,170,Win,DEC
8321,7/03/2020,USA,Max Griffin,29/11/1985,Orthodox,170,Loss,DEC
8321,7/03/2020,USA,Alex Oliveira,21/02/1988,Orthodox,170,Win,DEC
8372,7/03/2020,USA,Jose Quinonez,28/07/1990,,135,Loss,KO/TKO
8372,7/03/2020,USA,Sean O'Malley,24/10/1994,Switch,135,Win,KO/TKO
8348,7/03/2020,USA,Austin Hubbard,22/12/1991,Orthodox,155,Loss,DEC
8348,7/03/2020,USA,Mark Madsen,23/09/1984,Orthodox,155,Win,DEC
8310,7/03/2020,USA,Saparbeg Safarov,14/10/1986,Orthodox,205,Loss,SUB
8310,7/03/2020,USA,Rodolfo Vieira,25/09/1989,Orthodox,185,Win,SUB
8349,7/03/2020,USA,Deron Winn,13/06/1989,Orthodox,185,Loss,SUB
8349,7/03/2020,USA,Gerald Meerschaert,18/12/1987,Southpaw,185,Win,SUB
8347,7/03/2020,USA,Jamall Emmers,24/07/1989,Orthodox,145,Loss,DEC
8347,7/03/2020,USA,Giga Chikadze,25/08/1988,Orthodox,145,Win,DEC
8306,7/03/2020,USA,Guido Cannetti,19/12/1979,Southpaw,135,Loss,KO/TKO
8306,7/03/2020,USA,Danaa Batgerel,4/07/1989,Orthodox,135,Win,KO/TKO
8325,14/03/2020,Brazil,Charles Oliveira,17/10/1989,Orthodox,155,Win,SUB
8325,14/03/2020,Brazil,Kevin Lee,4/09/1992,Orthodox,170,Loss,SUB
8326,14/03/2020,Brazil,Gilbert Burns,20/07/1986,Orthodox,170,Win,KO/TKO
8326,14/03/2020,Brazil,Demian Maia,6/11/1977,Southpaw,170,Loss,KO/TKO
8329,14/03/2020,Brazil,Damir Hadzovic,8/08/1986,Orthodox,155,Loss,SUB
8329,14/03/2020,Brazil,Renato Moicano,21/05/1989,Orthodox,155,Win,SUB
8286,14/03/2020,Brazil,Nikita Krylov,7/03/1992,Orthodox,205,Win,DEC
8286,14/03/2020,Brazil,Johnny Walker,30/03/1992,Orthodox,205,Loss,DEC
8312,14/03/2020,Brazil,John Makdessi,3/05/1985,Orthodox,155,Loss,DEC
8312,14/03/2020,Brazil,Francisco Trinaldo,24/08/1978,Southpaw,155,Win,DEC
8288,14/03/2020,Brazil,Brandon Moreno,7/12/1993,Orthodox,125,Win,DEC
8288,14/03/2020,Brazil,Jussier Formiga,14/04/1985,Orthodox,125,Loss,DEC
8289,14/03/2020,Brazil,Randa Markos,10/08/1985,Orthodox,115,Loss,DEC
8289,14/03/2020,Brazil,Amanda Ribas,26/08/1993,Orthodox,115,Win,DEC
8285,14/03/2020,Brazil,Aleksei Kunchenko,2/05/1984,Orthodox,170,Loss,DEC
8285,14/03/2020,Brazil,Elizeu Zaleski dos Santos,11/12/1986,Orthodox,170,Win,DEC
8290,14/03/2020,Brazil,Enrique Barzola,28/04/1989,,145,,
8290,14/03/2020,Brazil,Rani Yahya,12/09/1984,Orthodox,135,,
8328,14/03/2020,Brazil,Maryna Moroz,8/09/1991,Orthodox,125,Win,DEC
8328,14/03/2020,Brazil,Mayra Bueno Silva,22/08/1991,Orthodox,135,Loss,DEC
8327,14/03/2020,Brazil,David Dvorak,5/06/1992,Orthodox,125,Win,DEC
8327,14/03/2020,Brazil,Bruno Silva,16/03/1990,Orthodox,135,Loss,DEC
8291,14/03/2020,Brazil,Bea Malecki,23/08/1991,Orthodox,135,Win,DEC
8291,14/03/2020,Brazil,Veronica Macedo,30/10/1995,Southpaw,125,Loss,DEC
8494,15/08/2020,USA,Daniel Cormier,20/03/1979,Orthodox,235,Loss,DEC
8494,15/08/2020,USA,Stipe Miocic,19/08/1982,Orthodox,240,Win,DEC
8572,15/08/2020,USA,Marlon Vera,2/12/1992,Switch,135,Win,KO/TKO
8572,15/08/2020,USA,Sean O'Malley,24/10/1994,Switch,135,Loss,KO/TKO
8569,15/08/2020,USA,Jairzinho Rozenstruik,17/03/1988,Orthodox,242,Win,KO/TKO
8569,15/08/2020,USA,Junior Dos Santos,30/01/1984,Orthodox,238,Loss,KO/TKO
8613,15/08/2020,USA,Daniel Pineda,6/08/1985,Orthodox,145,Win,KO/TKO
8613,15/08/2020,USA,Herbert Burns,2/02/1988,Orthodox,145,Loss,KO/TKO
8606,15/08/2020,USA,Merab Dvalishvili,10/01/1991,Orthodox,135,Win,DEC
8606,15/08/2020,USA,John Dodson,26/09/1984,Orthodox,135,Loss,DEC
8610,15/08/2020,USA,Vinc Pichel,23/11/1982,Orthodox,155,Win,DEC
8610,15/08/2020,USA,Jim Miller,30/08/1983,Southpaw,155,Loss,DEC
8615,15/08/2020,USA,Virna Jandiroba,30/05/1988,Orthodox,115,Win,SUB
8615,15/08/2020,USA,Felice Herrig,18/09/1984,Orthodox,115,Loss,SUB
8614,15/08/2020,USA,Danny Chavez,14/03/1987,Orthodox,145,Win,DEC
8614,15/08/2020,USA,TJ Brown,22/05/1990,Switch,145,Loss,DEC
8611,15/08/2020,USA,Livinha Souza,11/03/1991,Orthodox,115,Win,DEC
8611,15/08/2020,USA,Ashley Yoder,20/10/1987,Southpaw,115,Loss,DEC
8612,15/08/2020,USA,Parker Porter,22/04/1985,Orthodox,265,Loss,KO/TKO
8612,15/08/2020,USA,Chris Daukaus,25/09/1989,Orthodox,250,Win,KO/TKO
8624,15/08/2020,USA,Tony Kelley,21/01/1987,Switch,145,Loss,DEC
8624,15/08/2020,USA,Kai Kamaka,5/01/1995,Orthodox,145,Win,DEC
8451,6/06/2020,USA,Felicia Spencer,29/11/1990,Orthodox,145,Loss,DEC
8451,6/06/2020,USA,Amanda Nunes,30/05/1988,Orthodox,145,Win,DEC
8467,6/06/2020,USA,Cody Garbrandt,7/07/1991,Orthodox,135,Win,KO/TKO
8467,6/06/2020,USA,Raphael Assuncao,19/07/1982,Orthodox,135,Loss,KO/TKO
8468,6/06/2020,USA,Cory Sandhagen,20/04/1992,Switch,135,Loss,SUB
8468,6/06/2020,USA,Aljamain Sterling,31/07/1989,Orthodox,135,Win,SUB
8469,6/06/2020,USA,Anthony Rocco Martin,11/12/1989,Orthodox,170,Loss,DEC
8469,6/06/2020,USA,Neil Magny,3/08/1987,Orthodox,170,Win,DEC
8470,6/06/2020,USA,Sean O'Malley,24/10/1994,Switch,135,Win,KO/TKO
8470,6/06/2020,USA,Eddie Wineland,26/06/1984,Orthodox,135,Loss,KO/TKO
8471,6/06/2020,USA,Chase Hooper,13/09/1999,Southpaw,145,Loss,DEC
8471,6/06/2020,USA,Alex Caceres,20/06/1988,Southpaw,145,Win,DEC
8453,6/06/2020,USA,Gerald Meerschaert,18/12/1987,Southpaw,185,Loss,KO/TKO
8453,6/06/2020,USA,Ian Heinisch,5/08/1988,Orthodox,185,Win,KO/TKO
8472,6/06/2020,USA,Brian Kelleher,19/08/1986,Switch,145,Loss,DEC
8472,6/06/2020,USA,Cody Stamann,9/11/1989,Orthodox,135,Win,DEC
8452,6/06/2020,USA,Maki Pitolo,24/11/1990,Orthodox,170,Win,KO/TKO
8452,6/06/2020,USA,Charles Byrd,11/10/1983,Orthodox,185,Loss,KO/TKO
8454,6/06/2020,USA,Alex Perez,21/03/1992,Orthodox,125,Win,KO/TKO
8454,6/06/2020,USA,Jussier Formiga,14/04/1985,Orthodox,125,Loss,KO/TKO
8455,6/06/2020,USA,Devin Clark,12/04/1990,Orthodox,205,,
8455,6/06/2020,USA,Alonzo Menifield,18/10/1987,Orthodox,205,,
8474,6/06/2020,USA,Herbert Burns,2/02/1988,Orthodox,145,Win,SUB
8474,6/06/2020,USA,Evan Dunham,18/12/1981,Southpaw,155,Loss,SUB
8475,13/06/2020,USA,Cynthia Calvillo,13/07/1987,Orthodox,115,Win,DEC
8475,13/06/2020,USA,Jessica Eye,27/07/1986,Orthodox,125,Loss,DEC
8479,13/06/2020,USA,Marvin Vettori,20/09/1993,Southpaw,185,Win,SUB
8479,13/06/2020,USA,Karl Roberson,4/10/1990,Southpaw,185,Loss,SUB
8483,13/06/2020,USA,Kevin Aguilar,7/09/1988,Orthodox,155,Loss,DEC
8483,13/06/2020,USA,Charles Rosa,24/08/1986,Switch,145,Win,DEC
8481,13/06/2020,USA,Charles Jourdain,27/11/1995,Switch,145,Loss,DEC
8481,13/06/2020,USA,Andre Fili,25/06/1990,Orthodox,145,Win,DEC
8482,13/06/2020,USA,Mark De La Rosa,31/08/1994,Orthodox,135,Loss,DEC
8482,13/06/2020,USA,Jordan Espinosa,8/11/1989,Orthodox,125,Win,DEC
8488,13/06/2020,USA,Hannah Cifers,26/06/1992,Orthodox,115,Loss,SUB
8488,13/06/2020,USA,Mariya Agapova,7/04/1997,Southpaw,125,Win,SUB
8480,13/06/2020,USA,Gustavo Lopez,27/06/1989,Orthodox,135,Loss,DEC
8480,13/06/2020,USA,Merab Dvalishvili,10/01/1991,Orthodox,135,Win,DEC
8484,13/06/2020,USA,Gina Mazany,19/08/1988,Southpaw,135,Loss,KO/TKO
8484,13/06/2020,USA,Julia Avila,11/05/1988,Orthodox,135,Win,KO/TKO
8485,13/06/2020,USA,Zarrukh Adashev,29/07/1992,Southpaw,125,Loss,KO/TKO
8485,13/06/2020,USA,Tyson Nam,6/10/1983,Orthodox,125,Win,KO/TKO
8487,13/06/2020,USA,Christian Aguilera,25/11/1991,Switch,170,Win,KO/TKO
8487,13/06/2020,USA,Anthony Ivy,23/01/1990,Orthodox,185,Loss,KO/TKO
8489,11/07/2020,United Arab Emirates,Jorge Masvidal,12/11/1984,Orthodox,170,Loss,DEC
8489,11/07/2020,United Arab Emirates,Kamaru Usman,11/05/1987,Switch,170,Win,DEC
8490,11/07/2020,United Arab Emirates,Max Holloway,4/12/1991,Orthodox,145,Loss,DEC
8490,11/07/2020,United Arab Emirates,Alexander Volkanovski,29/09/1988,Orthodox,145,Win,DEC
8491,11/07/2020,United Arab Emirates,Jose Aldo,9/09/1986,Orthodox,135,Loss,KO/TKO
8491,11/07/2020,United Arab Emirates,Petr Yan,11/02/1993,Switch,135,Win,KO/TKO
8492,11/07/2020,United Arab Emirates,Rose Namajunas,29/06/1992,Orthodox,115,Win,DEC
8492,11/07/2020,United Arab Emirates,Jessica Andrade,25/09/1991,Orthodox,115,Loss,DEC
8493,11/07/2020,United Arab Emirates,Paige VanZant,26/03/1994,Orthodox,115,Loss,SUB
8493,11/07/2020,United Arab Emirates,Amanda Ribas,26/08/1993,Orthodox,125,Win,SUB
